setid,Temperature (K),Pressure (kPa),Wavelength (nm),Refractive index (Na D-line),reference,phases,IL_ID,IL_SMILES,IL_name,IL_cation_SMILES,IL_anion_SMILES,IL_component_number,Record_ID,Contains_Metal,Standardized_IL_SMILES,Changes
vqLsj,333.15,101.325,,1.42251,Tariq et al. (2009),Liquid,ABnWNT,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,6011,False,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
UcnRw,293.15,101.325,,1.43658,Tariq et al. (2009),Liquid,ABsrrg,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,6012,False,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
UcnRw,298.15,101.325,,1.43557,Tariq et al. (2009),Liquid,ABsrrg,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,6013,False,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
UcnRw,313.15,101.325,,1.43055,Tariq et al. (2009),Liquid,ABsrrg,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,6014,False,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
UcnRw,333.15,101.325,,1.42452,Tariq et al. (2009),Liquid,ABsrrg,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,6015,False,CCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
kIuWP,293.15,101.325,,1.43958,Tariq et al. (2009),Liquid,AByLzK,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-dodecyl-3-methyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,6016,False,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
kIuWP,298.15,101.325,,1.43758,Tariq et al. (2009),Liquid,AByLzK,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-dodecyl-3-methyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,6017,False,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
kIuWP,313.15,101.325,,1.43356,Tariq et al. (2009),Liquid,AByLzK,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-dodecyl-3-methyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,6018,False,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
kIuWP,333.15,101.325,,1.42754,Tariq et al. (2009),Liquid,AByLzK,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-dodecyl-3-methyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,6019,False,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
zmoPI,288.15,101.0,,1.4243,Vercher et al. (2015),Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,6020,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
zmoPI,298.15,101.0,,1.4217,Vercher et al. (2015),Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,6021,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
zmoPI,308.15,101.0,,1.419,Vercher et al. (2015),Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,6022,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
zmoPI,318.15,101.0,,1.4164,Vercher et al. (2015),Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,2,6023,False,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
eNeRN,288.15,101.0,,1.4143,Vercher et al. (2015),Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,CC[n+]1ccn(C)c1,F[B-](F)(F)F,2,6024,False,CC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
eNeRN,298.15,101.0,,1.4118,Vercher et al. (2015),Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,CC[n+]1ccn(C)c1,F[B-](F)(F)F,2,6025,False,CC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
eNeRN,308.15,101.0,,1.4092,Vercher et al. (2015),Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,CC[n+]1ccn(C)c1,F[B-](F)(F)F,2,6026,False,CC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
eNeRN,318.15,101.0,,1.4067,Vercher et al. (2015),Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,CC[n+]1ccn(C)c1,F[B-](F)(F)F,2,6027,False,CC[n+]1ccn(C)c1.F[B-](F)(F)F,No changes
xxnIz,288.15,101.325,,1.5125,Yan et al. (2014b),Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,CCCCCC[n+]1ccn(C)c1,[Cl-],2,6028,False,CCCCCC[n+]1ccn(C)c1.[Cl-],No changes
xxnIz,298.15,101.325,,1.50953,Yan et al. (2014b),Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,CCCCCC[n+]1ccn(C)c1,[Cl-],2,6029,False,CCCCCC[n+]1ccn(C)c1.[Cl-],No changes
xxnIz,308.15,101.325,,1.50667,Yan et al. (2014b),Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,CCCCCC[n+]1ccn(C)c1,[Cl-],2,6030,False,CCCCCC[n+]1ccn(C)c1.[Cl-],No changes
xxnIz,318.15,101.325,,1.5039,Yan et al. (2014b),Liquid,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,CCCCCC[n+]1ccn(C)c1,[Cl-],2,6031,False,CCCCCC[n+]1ccn(C)c1.[Cl-],No changes
lgqaZ,288.15,101.325,,1.4901,Yan et al. (2014b),Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,CCCCCCCCn1cc[n+](C)c1,[Cl-],2,6032,False,CCCCCCCCn1cc[n+](C)c1.[Cl-],No changes
lgqaZ,298.15,101.325,,1.4871,Yan et al. (2014b),Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,CCCCCCCCn1cc[n+](C)c1,[Cl-],2,6033,False,CCCCCCCCn1cc[n+](C)c1.[Cl-],No changes
lgqaZ,308.15,101.325,,1.4841,Yan et al. (2014b),Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,CCCCCCCCn1cc[n+](C)c1,[Cl-],2,6034,False,CCCCCCCCn1cc[n+](C)c1.[Cl-],No changes
lgqaZ,318.15,101.325,,1.4812,Yan et al. (2014b),Liquid,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,CCCCCCCCn1cc[n+](C)c1,[Cl-],2,6035,False,CCCCCCCCn1cc[n+](C)c1.[Cl-],No changes
wqFTm,298.15,101.325,,1.5184,Yu et al. (2011a),Liquid,AArlzo,CCCCn1cc[n+](C)c1.C[C@H](N)C(=O)[O-],3-butyl-1-methyl-1H-imidazolium L-alaninate,CCCCn1cc[n+](C)c1,C[C@H](N)C(=O)[O-],2,6036,False,CCCCn1cc[n+](C)c1.CC(N)C(=O)[O-],Stereo removed
wqFTm,303.15,101.325,,1.5168,Yu et al. (2011a),Liquid,AArlzo,CCCCn1cc[n+](C)c1.C[C@H](N)C(=O)[O-],3-butyl-1-methyl-1H-imidazolium L-alaninate,CCCCn1cc[n+](C)c1,C[C@H](N)C(=O)[O-],2,6037,False,CCCCn1cc[n+](C)c1.CC(N)C(=O)[O-],Stereo removed
wqFTm,308.15,101.325,,1.5153,Yu et al. (2011a),Liquid,AArlzo,CCCCn1cc[n+](C)c1.C[C@H](N)C(=O)[O-],3-butyl-1-methyl-1H-imidazolium L-alaninate,CCCCn1cc[n+](C)c1,C[C@H](N)C(=O)[O-],2,6038,False,CCCCn1cc[n+](C)c1.CC(N)C(=O)[O-],Stereo removed
wqFTm,313.15,101.325,,1.5135,Yu et al. (2011a),Liquid,AArlzo,CCCCn1cc[n+](C)c1.C[C@H](N)C(=O)[O-],3-butyl-1-methyl-1H-imidazolium L-alaninate,CCCCn1cc[n+](C)c1,C[C@H](N)C(=O)[O-],2,6039,False,CCCCn1cc[n+](C)c1.CC(N)C(=O)[O-],Stereo removed
TjAVp,298.15,101.325,,1.5209,Yu et al. (2012),Liquid,ABCtec,CCCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],1-butyl-3-methylimidazolium (S)-2-amino-4-carboxybutanoate,CCCC[n+]1ccn(C)c1,N[C@@H](CCC(=O)O)C(=O)[O-],2,6040,False,CCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],Stereo removed
TjAVp,303.15,101.325,,1.5194,Yu et al. (2012),Liquid,ABCtec,CCCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],1-butyl-3-methylimidazolium (S)-2-amino-4-carboxybutanoate,CCCC[n+]1ccn(C)c1,N[C@@H](CCC(=O)O)C(=O)[O-],2,6041,False,CCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],Stereo removed
TjAVp,308.15,101.325,,1.5182,Yu et al. (2012),Liquid,ABCtec,CCCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],1-butyl-3-methylimidazolium (S)-2-amino-4-carboxybutanoate,CCCC[n+]1ccn(C)c1,N[C@@H](CCC(=O)O)C(=O)[O-],2,6042,False,CCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],Stereo removed
TjAVp,313.15,101.325,,1.5168,Yu et al. (2012),Liquid,ABCtec,CCCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],1-butyl-3-methylimidazolium (S)-2-amino-4-carboxybutanoate,CCCC[n+]1ccn(C)c1,N[C@@H](CCC(=O)O)C(=O)[O-],2,6043,False,CCCC[n+]1ccn(C)c1.NC(CCC(=O)O)C(=O)[O-],Stereo removed
MDIwB,323.15,101.325,,1.3905,Abafe et al. (2022),Liquid,ACHKKk,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1c[n+](C)cc1.[O-]S(=O)(=O)C(F)(F)F,"1-methyl-3-(1H,1H,2H,2H-perfluorooctyl)imidazolium trifluoromethanesulfonate",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1c[n+](C)cc1,[O-]S(=O)(=O)C(F)(F)F,2,6044,False,C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.O=S(=O)([O-])C(F)(F)F,No changes
MDIwB,333.15,101.325,,1.3844,Abafe et al. (2022),Liquid,ACHKKk,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1c[n+](C)cc1.[O-]S(=O)(=O)C(F)(F)F,"1-methyl-3-(1H,1H,2H,2H-perfluorooctyl)imidazolium trifluoromethanesulfonate",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1c[n+](C)cc1,[O-]S(=O)(=O)C(F)(F)F,2,6045,False,C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.O=S(=O)([O-])C(F)(F)F,No changes
MDIwB,343.15,101.325,,1.3827,Abafe et al. (2022),Liquid,ACHKKk,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1c[n+](C)cc1.[O-]S(=O)(=O)C(F)(F)F,"1-methyl-3-(1H,1H,2H,2H-perfluorooctyl)imidazolium trifluoromethanesulfonate",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCn1c[n+](C)cc1,[O-]S(=O)(=O)C(F)(F)F,2,6046,False,C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.O=S(=O)([O-])C(F)(F)F,No changes
VAObN,288.15,101.325,,1.4579,Alvarez et al. (2013),Liquid,AAfUVe,C[NH2+]CCO.CCCC(=O)[O-],N-methyl-2-hydroxyethylammonium butanoate,C[NH2+]CCO,CCCC(=O)[O-],2,6047,False,C[NH2+]CCO.CCCC(=O)[O-],No changes
VAObN,303.15,101.325,,1.4534,Alvarez et al. (2013),Liquid,AAfUVe,C[NH2+]CCO.CCCC(=O)[O-],N-methyl-2-hydroxyethylammonium butanoate,C[NH2+]CCO,CCCC(=O)[O-],2,6048,False,C[NH2+]CCO.CCCC(=O)[O-],No changes
VAObN,313.15,101.325,,1.4504,Alvarez et al. (2013),Liquid,AAfUVe,C[NH2+]CCO.CCCC(=O)[O-],N-methyl-2-hydroxyethylammonium butanoate,C[NH2+]CCO,CCCC(=O)[O-],2,6049,False,C[NH2+]CCO.CCCC(=O)[O-],No changes
UVUHA,283.15,101.325,,1.514,Froba et al. (2008),Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,2,6050,False,CC[n+]1ccn(C)c1.N#C[N-]C#N,No changes
UVUHA,293.15,101.325,,1.511,Froba et al. (2008),Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,2,6051,False,CC[n+]1ccn(C)c1.N#C[N-]C#N,No changes
UVUHA,303.15,101.325,,1.5092,Froba et al. (2008),Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,CC[n+]1ccn(C)c1,N#C[N-]C#N,2,6052,False,CC[n+]1ccn(C)c1.N#C[N-]C#N,No changes
hVqnJ,288.15,101.0,,1.43557,Gonzalez et al. (2012b),Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,CCCC[N+]1(C)CCCC1,O=S(=O)([O-])C(F)(F)F,2,6053,False,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,No changes
hVqnJ,298.15,101.0,,1.43289,Gonzalez et al. (2012b),Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,CCCC[N+]1(C)CCCC1,O=S(=O)([O-])C(F)(F)F,2,6054,False,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,No changes
hVqnJ,308.15,101.0,,1.43018,Gonzalez et al. (2012b),Liquid,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,CCCC[N+]1(C)CCCC1,O=S(=O)([O-])C(F)(F)F,2,6055,False,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,No changes
ipoiS,293.15,101.325,,1.41069,Pereiro and Rodriguez (2007a),Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6056,False,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ipoiS,298.15,101.325,,1.40937,Pereiro and Rodriguez (2007a),Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6057,False,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
ipoiS,303.15,101.325,,1.40808,Pereiro and Rodriguez (2007a),Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6058,False,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
XPQxP,293.15,101.325,,1.41923,Pereiro and Rodriguez (2007a),Liquid,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6059,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
XPQxP,298.15,101.325,,1.41787,Pereiro and Rodriguez (2007a),Liquid,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6060,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
XPQxP,303.15,101.325,,1.41643,Pereiro and Rodriguez (2007a),Liquid,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6061,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
FBVWs,293.15,101.325,,1.4244,Pereiro and Rodriguez (2007a),Liquid,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6062,False,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
FBVWs,298.15,101.325,,1.42302,Pereiro and Rodriguez (2007a),Liquid,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6063,False,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
FBVWs,303.15,101.325,,1.42165,Pereiro and Rodriguez (2007a),Liquid,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,CCCCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6064,False,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
JBFeX,293.15,101.325,,1.48392,Pereiro and Rodriguez (2007a),Liquid,AAoCnc,Cn1cc[n+](C)c1.COS(=O)(=O)[O-],"1,3-dimethylimidazolium methylsulfate",Cn1cc[n+](C)c1,COS(=O)(=O)[O-],2,6065,False,Cn1cc[n+](C)c1.COS(=O)(=O)[O-],No changes
JBFeX,298.15,101.325,,1.4827,Pereiro and Rodriguez (2007a),Liquid,AAoCnc,Cn1cc[n+](C)c1.COS(=O)(=O)[O-],"1,3-dimethylimidazolium methylsulfate",Cn1cc[n+](C)c1,COS(=O)(=O)[O-],2,6066,False,Cn1cc[n+](C)c1.COS(=O)(=O)[O-],No changes
JBFeX,303.15,101.325,,1.48129,Pereiro and Rodriguez (2007a),Liquid,AAoCnc,Cn1cc[n+](C)c1.COS(=O)(=O)[O-],"1,3-dimethylimidazolium methylsulfate",Cn1cc[n+](C)c1,COS(=O)(=O)[O-],2,6067,False,Cn1cc[n+](C)c1.COS(=O)(=O)[O-],No changes
uLpeF,293.15,101.325,,1.41923,Pereiro and Rodriguez (2007b),Liquid,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6068,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
uLpeF,298.15,101.325,,1.41787,Pereiro and Rodriguez (2007b),Liquid,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6069,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
uLpeF,303.15,101.325,,1.41643,Pereiro and Rodriguez (2007b),Liquid,ABICIG,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6070,False,CCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
aLViV,293.15,101.325,,1.41069,Pereiro and Rodriguez (2007b),Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6071,False,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
aLViV,298.15,101.325,,1.40937,Pereiro and Rodriguez (2007b),Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6072,False,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
aLViV,303.15,101.325,,1.40808,Pereiro and Rodriguez (2007b),Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,2,6073,False,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,No changes
liMTv,293.15,101.325,,1.48077,Pereiro and Rodriguez (2007b),Liquid,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,6074,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
liMTv,298.15,101.325,,1.47942,Pereiro and Rodriguez (2007b),Liquid,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,6075,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
liMTv,303.15,101.325,,1.47806,Pereiro and Rodriguez (2007b),Liquid,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,6076,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
tIQDV,293.15,101.325,,1.48392,Pereiro and Rodriguez (2007b),Liquid,AAoCnc,Cn1cc[n+](C)c1.COS(=O)(=O)[O-],"1,3-dimethylimidazolium methylsulfate",Cn1cc[n+](C)c1,COS(=O)(=O)[O-],2,6077,False,Cn1cc[n+](C)c1.COS(=O)(=O)[O-],No changes
tIQDV,298.15,101.325,,1.4827,Pereiro and Rodriguez (2007b),Liquid,AAoCnc,Cn1cc[n+](C)c1.COS(=O)(=O)[O-],"1,3-dimethylimidazolium methylsulfate",Cn1cc[n+](C)c1,COS(=O)(=O)[O-],2,6078,False,Cn1cc[n+](C)c1.COS(=O)(=O)[O-],No changes
tIQDV,303.15,101.325,,1.48129,Pereiro and Rodriguez (2007b),Liquid,AAoCnc,Cn1cc[n+](C)c1.COS(=O)(=O)[O-],"1,3-dimethylimidazolium methylsulfate",Cn1cc[n+](C)c1,COS(=O)(=O)[O-],2,6079,False,Cn1cc[n+](C)c1.COS(=O)(=O)[O-],No changes
